customer_id,age,tenure_months,monthly_spend,support_calls,complaints,digital_engagement_score,payment_failed_flag,contract_type,product_count,region,churn_probability_true,churn
332,65,95,188.73,2,1,94.48,0,Monthly,3,Eastern Cape,0.0862,0
333,33,68,344.93,3,1,98.92,1,Monthly,3,Eastern Cape,0.19,1
334,20,44,1472.88,3,2,10.17,0,Monthly,1,Limpopo,0.7709,1
335,37,23,2325.47,0,0,83.43,0,Annual,2,Gauteng,0.0221,0
336,41,2,1267.02,1,1,38.21,0,Monthly,4,KwaZulu-Natal,0.4435,0
337,71,120,2115.22,4,1,59.48,0,Annual,2,Western Cape,0.0856,0
338,73,22,1142.42,3,1,37.5,0,Annual,4,Gauteng,0.1009,0
339,50,115,1786.03,1,2,40.11,0,Monthly,1,Limpopo,0.3349,0
340,41,57,1843.09,0,0,15.89,0,Monthly,5,KwaZulu-Natal,0.059,0
341,69,101,476.21,4,0,57.28,0,Quarterly,2,KwaZulu-Natal,0.0904,0
342,28,72,934.98,1,2,54.67,0,Quarterly,3,Eastern Cape,0.2503,0
343,66,7,1611.39,3,0,18.94,0,Monthly,4,Limpopo,0.4399,0
344,25,78,223.21,1,1,54.17,0,Monthly,2,KwaZulu-Natal,0.1144,0
345,53,56,935.77,2,0,97.31,0,Monthly,4,Eastern Cape,0.0433,0
346,55,119,1360.26,4,1,71.44,0,Monthly,2,Eastern Cape,0.2927,0
347,57,67,2490.75,1,2,48.1,0,Annual,3,Western Cape,0.1871,0
348,37,114,1212.61,4,0,91.61,0,Monthly,4,Limpopo,0.0428,0
349,52,16,2049.34,2,0,57.53,0,Monthly,4,Limpopo,0.2491,0
350,65,119,1108.56,3,0,13.5,0,Quarterly,5,KwaZulu-Natal,0.0794,0
351,42,83,2001.16,4,2,54.75,0,Monthly,1,Western Cape,0.5987,1
352,52,51,1508.77,5,1,18.1,0,Monthly,2,Gauteng,0.5598,0
353,42,82,2222.16,1,0,76.75,0,Quarterly,3,KwaZulu-Natal,0.0917,0
354,46,116,1056.81,2,0,96.72,0,Quarterly,5,Eastern Cape,0.0176,0
355,35,80,1530.55,3,1,36.08,0,Monthly,5,Gauteng,0.3334,0
356,63,72,1593.55,0,1,43.49,0,Monthly,1,Gauteng,0.1327,0
357,35,97,1072.59,1,0,42.15,1,Monthly,3,KwaZulu-Natal,0.1116,0
358,19,113,403.56,2,0,28.53,0,Monthly,2,Western Cape,0.2013,0
359,71,12,279.22,0,1,79.42,0,Quarterly,4,Limpopo,0.0765,0
360,52,53,90.85,2,1,61.77,0,Monthly,1,Western Cape,0.1111,0
361,33,75,2190.16,4,2,6.41,0,Monthly,4,KwaZulu-Natal,0.7656,1
362,58,5,629.36,3,0,83.88,0,Annual,5,Limpopo,0.0182,0
363,53,27,568.19,2,1,18.71,1,Annual,4,Gauteng,0.0906,0
364,50,12,1853.29,4,0,97.92,0,Annual,2,Eastern Cape,0.0302,0
365,21,17,834.04,3,2,37.67,0,Monthly,2,Western Cape,0.5459,0
366,50,6,1289.81,0,0,61.64,0,Monthly,4,Limpopo,0.1921,0
367,31,97,448.15,2,0,7.78,0,Monthly,4,Western Cape,0.1825,0
368,38,5,2401.38,5,0,34.47,0,Annual,1,Limpopo,0.5325,0
369,65,57,2136.37,1,1,80.24,0,Annual,2,Eastern Cape,0.0805,0
370,37,28,2166.28,2,0,47.72,1,Monthly,4,KwaZulu-Natal,0.4917,1
371,73,78,1046.6,2,0,90.46,0,Monthly,3,KwaZulu-Natal,0.0932,0
372,25,69,1917.78,2,1,57.51,0,Monthly,1,Limpopo,0.1443,0
373,24,118,402.5,1,0,92.86,0,Monthly,1,Limpopo,0.0426,0
374,20,120,71.12,2,0,98.26,0,Annual,1,KwaZulu-Natal,0.0037,0
375,34,59,98.93,0,0,45.39,0,Monthly,1,Gauteng,0.0496,0
376,50,33,1487.17,0,1,56.52,0,Monthly,4,Gauteng,0.1897,0
377,65,62,1165.72,0,1,83.49,0,Annual,5,Gauteng,0.0171,0
378,29,50,1319.14,2,1,22.15,0,Monthly,3,Eastern Cape,0.2986,1
379,68,112,68.28,5,2,86.16,1,Monthly,5,Limpopo,0.2916,0
380,39,105,1085.58,3,0,59.19,0,Monthly,5,Western Cape,0.0691,0
381,72,19,1809.27,4,1,72.55,0,Quarterly,4,Western Cape,0.2117,1
382,39,86,1134.6,1,0,7.99,0,Monthly,1,Limpopo,0.2224,1
383,63,69,1843.94,2,0,76.62,0,Monthly,1,KwaZulu-Natal,0.351,0
384,47,66,620.9,3,0,31.08,0,Monthly,4,Limpopo,0.1233,0
385,55,94,2042.2,2,0,80.52,0,Quarterly,4,Gauteng,0.037,0
386,55,47,1491.66,3,0,50.92,0,Monthly,2,Gauteng,0.269,0
387,62,39,566.37,5,0,27.46,1,Annual,1,Western Cape,0.2808,0
388,68,68,629.97,3,1,95.28,0,Monthly,3,Limpopo,0.1381,0
389,71,33,1588.67,1,0,76.51,0,Monthly,2,Western Cape,0.2168,0
390,25,13,2083.35,2,1,98.57,1,Quarterly,5,KwaZulu-Natal,0.2206,0
391,44,84,1068.29,1,0,36.45,0,Monthly,1,Eastern Cape,0.1017,0
392,44,54,682.84,2,0,64.92,0,Monthly,4,Eastern Cape,0.1873,1
393,51,7,2174.18,1,0,61.16,1,Annual,4,KwaZulu-Natal,0.1281,0
394,38,79,1689.71,2,0,68.76,0,Monthly,4,Gauteng,0.0365,0
395,47,87,1147.81,1,0,3.83,0,Quarterly,1,Gauteng,0.3041,0
396,50,14,1245.36,3,1,29.17,0,Monthly,3,Gauteng,0.6184,1
397,45,87,550.43,3,1,90.93,0,Annual,4,Western Cape,0.0312,0
398,64,19,1585.67,3,0,42.38,1,Annual,1,Western Cape,0.4376,0
399,50,54,928.92,0,0,96.06,0,Monthly,5,Eastern Cape,0.0839,0
400,22,93,2489.33,0,1,21.35,0,Monthly,2,Gauteng,0.1878,0
401,65,120,1226.45,1,0,99.74,1,Monthly,1,Gauteng,0.0579,0
402,36,20,1240.42,1,0,69.76,0,Annual,1,KwaZulu-Natal,0.0359,0
403,21,29,1436.34,4,0,77.64,0,Monthly,4,Eastern Cape,0.1587,0
404,52,24,2296.05,1,1,39.69,1,Quarterly,2,Western Cape,0.5417,0
405,66,82,2012.0,2,1,90.7,0,Quarterly,2,Eastern Cape,0.0874,0
406,34,63,1155.27,1,1,54.55,0,Monthly,4,Gauteng,0.0701,0
407,61,74,1810.81,2,0,68.09,0,Monthly,3,Gauteng,0.0755,0
408,45,105,1486.28,0,0,9.48,0,Monthly,1,Western Cape,0.1241,1
409,47,57,1256.3,4,0,63.17,0,Annual,4,Western Cape,0.0629,0
410,46,8,521.17,2,1,87.91,0,Monthly,3,Eastern Cape,0.1284,0
411,63,90,1186.64,0,1,17.83,0,Quarterly,4,Limpopo,0.1158,0
412,70,62,652.26,2,0,73.77,0,Monthly,5,Gauteng,0.024,0
413,23,29,2291.36,3,0,2.54,0,Monthly,3,Gauteng,0.1966,0
414,52,74,871.75,2,0,92.62,0,Monthly,3,Limpopo,0.0454,0
415,58,17,2383.05,2,0,98.29,0,Annual,2,Eastern Cape,0.042,0
416,54,66,1355.99,2,0,35.42,1,Quarterly,1,KwaZulu-Natal,0.2474,1
417,41,6,1597.28,0,1,10.71,0,Annual,4,KwaZulu-Natal,0.0727,0
418,46,58,1380.2,0,2,65.86,0,Quarterly,4,Gauteng,0.0675,0
419,66,69,366.98,1,0,2.98,0,Quarterly,1,KwaZulu-Natal,0.0861,0
420,63,28,970.76,3,0,48.25,0,Monthly,1,Eastern Cape,0.2337,1
421,70,62,292.91,4,0,27.18,0,Annual,2,KwaZulu-Natal,0.0371,0
422,48,41,1576.24,2,0,47.33,0,Monthly,1,Western Cape,0.1052,0
423,52,69,1144.84,2,0,1.83,0,Quarterly,5,Eastern Cape,0.0434,0
424,50,82,1956.06,2,1,5.16,0,Monthly,2,Limpopo,0.7392,0
425,69,90,590.15,0,0,1.6,0,Monthly,3,Gauteng,0.0907,0
426,38,84,453.19,0,3,61.91,0,Monthly,1,Eastern Cape,0.4005,0
427,49,41,1045.51,0,1,56.01,0,Monthly,3,KwaZulu-Natal,0.1272,0
428,40,49,2320.13,0,1,23.32,1,Quarterly,2,Eastern Cape,0.485,1
429,50,91,1790.53,1,0,64.66,0,Monthly,5,Limpopo,0.0569,0
430,20,49,1076.36,2,1,88.42,1,Monthly,5,Eastern Cape,0.2648,0
431,35,76,1317.32,3,0,27.73,0,Annual,1,Limpopo,0.0476,0
432,42,71,256.32,6,0,83.2,0,Quarterly,5,Limpopo,0.0469,0
433,59,3,2462.21,3,0,66.25,0,Monthly,4,Eastern Cape,0.3717,0
434,48,10,1682.7,2,2,3.38,0,Annual,2,Gauteng,0.2065,0
435,71,98,749.24,2,0,37.51,0,Monthly,5,Gauteng,0.1064,0
436,20,89,1485.23,0,0,50.78,0,Quarterly,2,KwaZulu-Natal,0.0833,0
437,57,35,318.23,1,0,73.17,0,Monthly,2,Eastern Cape,0.0302,0
438,63,80,2416.3,2,0,28.71,0,Monthly,4,Eastern Cape,0.156,0
439,41,2,478.22,1,0,98.27,0,Monthly,1,Western Cape,0.0894,0
440,67,24,1637.67,1,0,68.45,1,Monthly,2,Gauteng,0.4328,1
441,49,74,651.36,0,1,37.28,0,Monthly,4,Limpopo,0.1679,0
442,64,38,1808.03,0,0,9.7,0,Monthly,5,Western Cape,0.1145,0
443,39,22,1953.21,3,1,18.14,0,Annual,3,Eastern Cape,0.5362,0
444,40,26,1699.88,1,1,48.76,0,Monthly,1,Western Cape,0.3466,0
445,19,43,1555.52,1,0,49.47,0,Annual,3,Gauteng,0.0323,0
446,44,55,2236.55,4,1,76.77,1,Monthly,4,Eastern Cape,0.6171,1
447,59,39,242.64,3,1,72.62,0,Quarterly,2,Gauteng,0.1433,0
448,19,91,860.74,2,1,20.13,0,Monthly,4,Western Cape,0.1785,0
449,43,29,658.3,5,1,59.5,0,Monthly,1,KwaZulu-Natal,0.7287,1
450,34,111,2470.63,2,1,2.06,0,Monthly,1,Limpopo,0.5299,0
451,57,102,1004.0,1,0,39.85,0,Annual,5,Limpopo,0.0065,0
452,50,20,1844.9,4,1,76.41,0,Monthly,4,KwaZulu-Natal,0.2704,1
453,26,91,1727.58,4,0,39.95,0,Monthly,1,KwaZulu-Natal,0.5048,0
454,60,41,569.6,4,1,83.56,1,Monthly,4,KwaZulu-Natal,0.4257,0
455,71,54,635.54,3,0,97.62,0,Monthly,5,Gauteng,0.0205,0
456,65,20,739.15,1,1,60.72,0,Quarterly,5,Eastern Cape,0.0386,0
457,56,108,1057.26,3,0,14.5,0,Quarterly,4,KwaZulu-Natal,0.0957,0
458,46,19,624.1,0,1,37.97,0,Monthly,1,Gauteng,0.3184,0
459,59,84,98.15,0,1,0.95,0,Monthly,2,Western Cape,0.1086,0
460,72,99,2204.51,4,2,60.27,0,Monthly,2,Western Cape,0.2591,0
461,43,111,2415.74,5,1,82.16,0,Annual,5,KwaZulu-Natal,0.0303,0
462,52,66,886.85,2,0,62.99,0,Monthly,1,Western Cape,0.2351,1
463,67,30,879.34,1,1,78.61,0,Monthly,5,KwaZulu-Natal,0.1104,0
464,42,53,67.37,1,1,79.99,0,Monthly,5,Western Cape,0.0634,0
465,41,34,1716.61,1,1,85.1,1,Monthly,5,Western Cape,0.332,0
466,30,22,2072.33,3,2,26.67,0,Annual,5,Eastern Cape,0.2107,0
467,24,67,409.19,0,0,87.13,0,Monthly,4,Eastern Cape,0.0192,1
468,74,6,441.18,2,0,65.41,0,Quarterly,4,Western Cape,0.0577,0
469,53,79,1985.7,0,0,28.97,0,Monthly,1,Eastern Cape,0.2336,1
470,62,27,1559.91,2,1,98.73,0,Quarterly,1,KwaZulu-Natal,0.2504,0
471,37,10,159.91,0,0,95.02,1,Monthly,3,Limpopo,0.2099,0
472,18,73,1575.24,5,1,57.44,0,Annual,2,KwaZulu-Natal,0.205,0
473,25,97,806.85,2,0,84.32,0,Monthly,4,Eastern Cape,0.0548,0
474,63,96,953.38,2,1,26.15,0,Quarterly,1,Gauteng,0.3652,1
475,33,48,1935.84,7,1,41.6,0,Annual,5,Western Cape,0.2126,0
476,31,70,2036.79,1,0,18.4,0,Monthly,4,Eastern Cape,0.3019,0
477,29,105,1030.87,3,1,52.01,0,Monthly,2,Eastern Cape,0.2532,0
478,68,59,2370.52,0,1,49.6,0,Annual,4,Eastern Cape,0.0667,0
479,40,100,1045.83,1,0,21.28,0,Monthly,2,KwaZulu-Natal,0.1133,0
480,32,59,1941.0,2,0,67.28,0,Annual,3,Western Cape,0.0162,0
481,45,2,1235.5,1,0,11.78,0,Monthly,1,Limpopo,0.4586,1
482,51,29,2248.95,2,1,6.17,0,Monthly,2,Eastern Cape,0.7006,1
483,19,68,2274.02,0,0,38.49,1,Monthly,3,Gauteng,0.2369,1
484,49,65,264.17,1,0,40.98,1,Monthly,4,Western Cape,0.123,0
485,40,83,2344.41,0,0,31.97,0,Monthly,1,Limpopo,0.1347,0
486,39,26,2072.56,4,0,25.79,0,Monthly,2,Gauteng,0.446,0
487,68,89,1988.71,2,1,33.88,0,Annual,2,Limpopo,0.0749,0
488,42,10,542.23,1,1,16.34,0,Annual,1,Limpopo,0.0775,0
489,39,53,2022.54,0,0,40.35,1,Monthly,4,Western Cape,0.1865,0
490,39,79,2132.83,8,1,90.46,0,Monthly,4,KwaZulu-Natal,0.5417,0
491,66,59,758.42,1,1,22.44,0,Quarterly,5,Gauteng,0.1744,0
492,69,22,2383.04,3,0,68.45,0,Monthly,4,Eastern Cape,0.5133,1
493,59,51,172.16,2,0,14.18,1,Annual,1,Limpopo,0.1244,0
494,23,48,417.28,1,2,35.39,0,Monthly,3,Gauteng,0.386,1
495,32,21,1367.07,1,1,32.12,0,Quarterly,1,Western Cape,0.3211,0
496,71,120,1460.69,4,1,93.7,0,Quarterly,2,Gauteng,0.0755,0
497,60,22,1630.62,1,0,42.8,0,Quarterly,5,Eastern Cape,0.1173,0
498,54,100,91.57,1,1,69.05,1,Monthly,5,Eastern Cape,0.1363,0
499,50,98,2402.9,2,1,60.25,1,Monthly,3,Western Cape,0.3169,0
500,25,30,159.24,2,1,14.1,0,Monthly,2,Gauteng,0.2922,0
501,70,25,400.5,0,2,93.95,0,Quarterly,4,KwaZulu-Natal,0.0463,0
502,61,109,84.34,2,2,34.59,0,Monthly,4,KwaZulu-Natal,0.106,0
503,61,28,1438.8,1,1,4.48,0,Annual,4,Limpopo,0.1934,0
504,22,65,2334.05,3,0,30.04,0,Monthly,1,Limpopo,0.3417,0
505,56,113,1681.57,1,1,33.56,0,Monthly,4,Gauteng,0.0959,1
506,21,45,2065.51,2,0,9.27,0,Monthly,2,Limpopo,0.4605,0
507,23,68,82.54,6,1,62.0,0,Quarterly,5,Eastern Cape,0.1512,0
508,62,7,1377.94,3,0,34.68,0,Annual,1,Western Cape,0.1252,0
509,49,49,1175.93,0,1,62.91,0,Annual,4,Limpopo,0.0511,0
510,69,9,1272.47,2,0,0.67,1,Annual,2,KwaZulu-Natal,0.2811,0
511,47,36,226.92,4,1,98.2,0,Annual,3,Eastern Cape,0.0362,0
512,64,83,1726.87,0,0,17.05,0,Annual,2,KwaZulu-Natal,0.0164,0
513,52,1,1282.89,3,0,65.93,0,Monthly,5,Limpopo,0.1532,0
514,72,10,1924.61,2,1,71.58,0,Monthly,2,Limpopo,0.2319,0
515,57,36,1238.96,3,1,17.16,0,Monthly,2,Eastern Cape,0.433,1
516,69,73,415.99,2,0,11.17,0,Annual,1,KwaZulu-Natal,0.0237,0
517,33,109,1638.23,3,0,15.26,0,Monthly,5,Western Cape,0.0903,0
518,30,46,472.35,1,0,24.68,1,Monthly,4,Western Cape,0.2096,0
519,67,106,2187.37,3,1,16.82,0,Annual,5,Eastern Cape,0.0792,0
520,59,32,1552.13,1,2,67.4,0,Monthly,3,Limpopo,0.2519,0
521,47,32,435.15,5,1,42.08,1,Quarterly,5,Eastern Cape,0.4046,0
522,36,6,2407.73,0,0,53.78,1,Annual,1,KwaZulu-Natal,0.1668,0
523,34,48,1320.0,6,0,4.73,1,Annual,4,Western Cape,0.3662,1
524,73,38,228.6,3,2,86.12,0,Annual,5,Limpopo,0.034,0
525,36,17,1585.74,2,0,17.06,0,Annual,4,KwaZulu-Natal,0.1081,0
526,45,74,670.34,3,1,36.02,0,Quarterly,1,Western Cape,0.1867,0
527,72,114,2019.05,1,0,7.19,0,Monthly,2,Western Cape,0.1487,0
528,43,27,2053.66,3,1,13.68,0,Quarterly,3,Gauteng,0.5831,0
529,54,54,2448.42,1,1,66.58,0,Annual,5,Limpopo,0.0536,0
530,43,50,1279.58,2,0,69.26,0,Monthly,4,Eastern Cape,0.0995,0
531,70,35,1164.64,2,1,67.7,0,Monthly,5,Gauteng,0.2299,0
532,40,116,1896.02,1,1,55.21,0,Monthly,1,Western Cape,0.1589,0
533,26,85,374.55,2,0,95.25,0,Quarterly,2,Limpopo,0.0226,0
534,29,25,1389.94,2,0,50.72,0,Monthly,1,Limpopo,0.2744,0
535,70,28,1388.31,2,1,44.94,0,Annual,4,Gauteng,0.0833,0
536,18,111,269.21,5,0,24.75,0,Monthly,5,KwaZulu-Natal,0.0793,0
537,18,15,1074.06,1,1,9.88,0,Monthly,4,KwaZulu-Natal,0.1769,0
538,64,4,2140.55,0,0,54.82,0,Monthly,1,Eastern Cape,0.3222,1
539,51,93,2147.58,4,0,31.49,0,Quarterly,5,Limpopo,0.1991,0
540,49,73,293.13,4,0,52.4,0,Monthly,4,Gauteng,0.0658,0
541,71,27,272.27,3,0,20.61,0,Monthly,5,Western Cape,0.2456,0
542,65,26,693.6,4,0,83.82,0,Annual,3,KwaZulu-Natal,0.0179,0
543,42,19,2193.18,2,0,99.97,0,Annual,1,Gauteng,0.0419,0
544,57,120,365.81,0,1,32.24,0,Annual,1,Eastern Cape,0.0545,0
545,62,92,1813.99,0,2,84.23,0,Quarterly,3,Eastern Cape,0.0915,0
546,70,17,297.86,3,1,87.3,0,Annual,2,Limpopo,0.0445,0
547,18,43,1576.69,4,0,99.61,1,Annual,4,Eastern Cape,0.0891,0
548,33,41,922.36,2,2,34.27,0,Annual,2,Eastern Cape,0.271,0
549,56,42,1982.84,0,0,75.6,0,Monthly,5,KwaZulu-Natal,0.0309,0
550,22,50,622.54,0,0,22.88,0,Monthly,4,KwaZulu-Natal,0.1582,0
551,39,84,1616.04,1,0,62.48,0,Monthly,4,Eastern Cape,0.0547,0
552,46,109,627.42,1,0,70.48,0,Annual,4,Limpopo,0.0083,0
553,72,40,1798.47,2,2,74.11,0,Quarterly,3,KwaZulu-Natal,0.1928,0
554,20,39,2190.51,0,0,20.72,0,Monthly,1,KwaZulu-Natal,0.5315,1
555,29,113,360.66,0,1,84.87,0,Monthly,3,Eastern Cape,0.0285,0
556,43,117,2173.16,1,0,42.1,0,Annual,3,Limpopo,0.0121,0
557,33,23,1504.26,2,1,21.64,0,Annual,3,Eastern Cape,0.1997,1
558,68,111,361.42,1,1,54.25,0,Quarterly,2,Western Cape,0.0782,0
559,54,96,1097.48,4,0,86.34,1,Annual,3,Western Cape,0.0778,0
560,39,52,444.11,2,1,96.71,0,Monthly,1,Limpopo,0.1228,0
561,74,47,1765.85,3,1,74.82,0,Monthly,4,Western Cape,0.2785,0
562,46,63,1909.23,2,1,0.56,0,Annual,2,Limpopo,0.1663,0
563,31,97,309.2,3,1,13.47,1,Annual,3,Western Cape,0.1657,0
564,45,110,1290.04,0,1,7.63,0,Quarterly,3,Gauteng,0.115,0
565,22,69,2045.83,4,0,10.12,0,Monthly,4,KwaZulu-Natal,0.1341,0
566,64,43,2343.6,2,1,38.3,0,Monthly,4,Eastern Cape,0.2761,0
567,66,48,1308.12,2,0,33.85,0,Monthly,2,Limpopo,0.2559,0
568,47,34,2378.18,1,0,11.37,0,Quarterly,1,Western Cape,0.3405,1
569,63,40,1362.44,2,1,88.22,1,Monthly,2,Gauteng,0.3679,0
570,69,75,1015.77,1,0,61.54,0,Annual,4,Western Cape,0.0117,0
571,22,61,2128.1,1,0,79.65,0,Quarterly,1,Gauteng,0.1522,0
572,29,50,1257.81,0,0,37.15,1,Monthly,3,Eastern Cape,0.2947,0
573,33,67,1206.16,3,0,41.02,0,Monthly,3,KwaZulu-Natal,0.0681,0
574,43,62,1251.27,5,0,31.76,0,Annual,5,KwaZulu-Natal,0.1728,0
575,43,58,2124.62,2,3,43.84,0,Monthly,4,Gauteng,0.3087,0
576,65,33,2088.26,1,0,61.04,0,Quarterly,5,Western Cape,0.1023,0
577,38,75,1038.62,0,1,49.3,0,Quarterly,2,KwaZulu-Natal,0.0395,1
578,56,16,866.58,1,0,83.79,0,Monthly,2,Western Cape,0.1687,0
579,53,82,1255.22,2,1,90.01,0,Monthly,1,Limpopo,0.1207,0
580,50,94,1453.29,0,2,46.97,0,Monthly,4,Western Cape,0.15,0
581,47,48,633.93,2,0,23.97,1,Monthly,1,Limpopo,0.2398,0
582,54,119,1995.19,1,1,94.52,0,Quarterly,1,Limpopo,0.0804,0
583,40,10,1241.88,1,3,73.5,0,Quarterly,2,KwaZulu-Natal,0.4124,1
584,27,82,868.41,5,1,64.01,0,Annual,2,Limpopo,0.1107,0
585,71,38,311.71,0,0,74.54,0,Annual,4,Western Cape,0.0116,1
586,22,19,635.17,2,1,7.6,0,Monthly,2,Eastern Cape,0.513,1
587,53,36,2375.74,0,1,6.76,0,Monthly,4,Western Cape,0.3316,0
588,51,59,797.49,0,0,15.31,0,Quarterly,5,Gauteng,0.0326,0
589,69,63,463.71,0,0,14.75,1,Monthly,3,Gauteng,0.1793,0
590,48,77,1178.65,3,0,42.07,0,Annual,5,Western Cape,0.0436,0
591,27,120,802.36,4,0,15.74,0,Monthly,2,Gauteng,0.1442,1
592,36,46,136.14,4,1,85.45,0,Annual,3,Eastern Cape,0.0171,0
593,49,3,841.71,1,0,57.81,0,Annual,3,Gauteng,0.0217,0
594,18,74,1383.07,2,0,36.83,0,Quarterly,1,KwaZulu-Natal,0.1937,0
595,73,102,1401.7,2,1,6.96,1,Monthly,3,Eastern Cape,0.485,1
596,22,65,923.57,1,0,59.1,0,Quarterly,4,KwaZulu-Natal,0.0517,0
597,62,119,1145.89,3,0,11.65,1,Quarterly,2,KwaZulu-Natal,0.1295,0
598,21,120,2415.52,3,0,74.32,0,Annual,2,Eastern Cape,0.0082,0
599,33,91,974.5,2,0,80.28,0,Monthly,1,KwaZulu-Natal,0.0921,0
600,41,110,682.66,1,0,54.4,0,Monthly,1,Gauteng,0.102,0
601,33,8,646.49,3,0,14.96,1,Annual,2,Western Cape,0.1315,0
602,72,51,1171.52,0,0,78.69,0,Annual,1,Eastern Cape,0.0266,0
603,19,110,1910.82,3,1,30.78,0,Monthly,3,Western Cape,0.3933,0
604,66,106,554.67,2,1,22.27,0,Annual,3,Eastern Cape,0.0428,1
605,45,81,1787.78,1,0,47.06,0,Monthly,4,Eastern Cape,0.1475,0
606,49,73,101.82,3,1,92.26,0,Annual,1,KwaZulu-Natal,0.032,0
607,44,6,1076.39,3,1,29.74,0,Monthly,2,Western Cape,0.4774,0
608,37,107,1950.87,2,0,90.56,0,Annual,5,Gauteng,0.013,0
609,41,89,879.9,3,2,5.37,0,Quarterly,2,Western Cape,0.5967,0
610,29,39,1431.16,2,2,8.35,0,Monthly,5,Eastern Cape,0.4301,1
611,67,113,552.2,1,0,69.86,0,Monthly,5,Gauteng,0.0183,0
612,52,60,1867.89,3,0,19.06,0,Monthly,4,KwaZulu-Natal,0.2051,0
613,50,28,178.08,1,0,31.66,0,Quarterly,5,Gauteng,0.0552,0
614,50,97,2138.73,2,0,13.64,0,Annual,3,Gauteng,0.0585,0
615,68,54,535.58,2,2,33.22,0,Annual,3,Western Cape,0.1469,0
616,60,37,2192.28,4,2,28.05,0,Annual,4,Eastern Cape,0.5193,1
617,54,9,913.7,1,0,73.63,0,Annual,2,Eastern Cape,0.0511,0
618,29,82,1820.57,1,1,70.2,0,Annual,2,Eastern Cape,0.0689,1
619,20,56,832.1,2,1,95.49,0,Annual,2,Limpopo,0.0195,0
620,18,59,2269.48,3,0,72.44,0,Monthly,2,KwaZulu-Natal,0.1618,0
621,50,85,360.26,1,1,69.48,0,Annual,3,Western Cape,0.0166,0
622,57,2,487.37,1,2,69.42,0,Monthly,3,Eastern Cape,0.2729,0
623,27,61,1257.92,2,0,88.3,0,Annual,4,Gauteng,0.0365,0
624,60,58,250.75,1,0,29.62,0,Monthly,4,Limpopo,0.0309,0
625,61,107,530.15,2,0,30.01,0,Monthly,4,KwaZulu-Natal,0.0929,0
626,46,60,2362.23,2,0,74.12,0,Monthly,2,Eastern Cape,0.2476,0
627,30,102,2442.4,1,0,22.87,0,Quarterly,2,Limpopo,0.0966,0
628,29,40,971.84,1,0,91.2,0,Monthly,3,KwaZulu-Natal,0.0381,0
629,48,36,2312.05,2,0,53.48,0,Annual,3,Gauteng,0.0591,0
630,63,114,1384.82,1,1,30.01,0,Monthly,1,Limpopo,0.0992,0
631,19,107,710.87,2,0,77.61,0,Monthly,1,Western Cape,0.1075,0
632,68,37,1770.88,2,0,31.23,0,Monthly,2,KwaZulu-Natal,0.6547,1
633,67,79,1664.31,3,1,96.33,1,Monthly,3,Limpopo,0.2534,0
634,52,92,2473.36,3,1,98.3,0,Monthly,2,Limpopo,0.1485,0
635,40,18,699.37,2,0,66.68,0,Monthly,5,KwaZulu-Natal,0.0487,0
636,34,98,1696.55,4,0,11.36,0,Monthly,1,Limpopo,0.289,0
637,43,63,177.46,4,1,26.32,0,Monthly,4,Limpopo,0.2033,0
638,25,22,328.43,1,0,51.54,0,Monthly,2,KwaZulu-Natal,0.212,0
639,46,11,59.6,3,0,85.14,0,Annual,5,Gauteng,0.0732,0
640,43,58,2498.68,1,0,18.49,1,Monthly,4,Western Cape,0.3383,1
641,27,57,2015.57,0,0,10.44,0,Monthly,5,KwaZulu-Natal,0.1029,0
642,43,77,1977.47,3,0,7.45,0,Monthly,3,Eastern Cape,0.2472,1
643,51,4,1298.83,3,0,50.7,0,Quarterly,3,Limpopo,0.2413,0
644,68,86,785.16,0,1,88.47,0,Monthly,3,Western Cape,0.0444,0
645,58,7,420.6,0,1,4.24,0,Quarterly,4,Western Cape,0.1639,0
646,24,61,747.45,4,2,21.23,0,Annual,4,KwaZulu-Natal,0.1428,0
647,21,107,971.13,1,0,69.33,0,Monthly,3,Eastern Cape,0.0812,0
648,70,54,1902.96,4,0,82.59,0,Monthly,4,Eastern Cape,0.2349,0
649,67,88,1372.17,2,1,80.74,0,Monthly,3,Gauteng,0.1452,0
650,62,68,239.83,2,1,78.51,0,Monthly,2,Eastern Cape,0.1285,0
651,28,92,94.17,3,0,12.98,0,Monthly,3,KwaZulu-Natal,0.1306,0
652,46,79,300.71,2,0,39.72,0,Monthly,1,Western Cape,0.0839,0
653,73,1,1055.72,2,0,98.47,0,Annual,2,Western Cape,0.0378,0
654,53,55,2336.32,0,0,98.89,0,Monthly,3,Eastern Cape,0.0816,0
655,42,3,1611.64,3,0,60.24,0,Monthly,1,Limpopo,0.4623,1
656,38,78,2014.47,2,2,70.93,0,Annual,3,Gauteng,0.0374,0
657,74,38,1192.62,2,0,95.13,0,Monthly,2,Eastern Cape,0.1254,0
658,53,114,936.08,1,2,44.99,0,Monthly,3,KwaZulu-Natal,0.1331,0
659,27,1,315.58,1,1,13.69,0,Quarterly,4,Gauteng,0.1335,0
660,54,102,2196.04,1,0,66.89,1,Monthly,3,Eastern Cape,0.2543,0
661,26,38,1968.74,3,1,96.01,0,Annual,2,Gauteng,0.0831,0
662,41,85,461.89,1,1,69.72,0,Monthly,5,Limpopo,0.1282,0
663,52,112,1305.04,4,0,80.33,0,Monthly,3,KwaZulu-Natal,0.1086,1
